Date,open,high,low,close
16/11/2017 19:00:00,1279.55,1280.97,1279.16,1280.20
16/11/2017 18:00:00,1279.23,1279.61,1278.56,1279.56
16/11/2017 16:00:00,1278.78,1279.67,1278.49,1279.67
16/11/2017 15:00:00,1278.79,1279.28,1278.47,1278.78
16/11/2017 14:00:00,1278.90,1279.05,1277.55,1278.74
16/11/2017 13:00:00,1280.62,1281.12,1277.96,1278.90
16/11/2017 12:00:00,1280.09,1281.42,1279.98,1280.62
16/11/2017 11:00:00,1280.29,1281.39,1279.51,1280.10
16/11/2017 10:00:00,1280.75,1281.44,1278.85,1280.29
16/11/2017 09:00:00,1279.75,1282.05,1276.63,1280.73
16/11/2017 08:00:00,1277.43,1281.64,1277.21,1279.75
16/11/2017 07:00:00,1278.47,1278.64,1277.07,1277.44
16/11/2017 06:00:00,1278.39,1278.95,1278.09,1278.47
16/11/2017 05:00:00,1278.10,1278.70,1277.49,1278.38
16/11/2017 04:00:00,1277.30,1279.65,1276.80,1278.08
16/11/2017 03:00:00,1276.27,1278.30,1276.27,1277.30
16/11/2017 02:00:00,1277.85,1277.85,1275.37,1276.27
16/11/2017 01:00:00,1276.68,1278.68,1276.45,1277.86
16/11/2017 00:00:00,1276.82,1277.27,1276.03,1276.68
15/11/2017 23:00:00,1278.72,1278.79,1276.38,1276.82
15/11/2017 22:00:00,1278.71,1278.92,1278.31,1278.72
15/11/2017 21:00:00,1279.16,1279.16,1278.00,1278.71
15/11/2017 20:00:00,1278.71,1279.67,1278.23,1279.16
15/11/2017 19:00:00,1279.72,1279.82,1277.78,1278.72
15/11/2017 18:00:00,1278.40,1279.83,1278.27,1279.72
15/11/2017 16:00:00,1278.91,1279.31,1278.42,1279.26
15/11/2017 15:00:00,1278.21,1279.94,1277.92,1278.89
15/11/2017 14:00:00,1278.43,1278.76,1277.21,1278.20
15/11/2017 13:00:00,1278.06,1278.74,1277.42,1278.44
15/11/2017 12:00:00,1277.76,1278.94,1277.19,1278.06
15/11/2017 11:00:00,1278.63,1279.22,1276.94,1277.77
15/11/2017 10:00:00,1283.92,1284.02,1277.93,1278.62
15/11/2017 09:00:00,1287.89,1288.75,1282.79,1283.83
15/11/2017 08:00:00,1285.26,1289.85,1284.68,1287.90
15/11/2017 07:00:00,1285.78,1286.21,1285.07,1285.25
15/11/2017 06:00:00,1286.17,1286.19,1284.98,1285.74
15/11/2017 05:00:00,1285.26,1286.42,1284.61,1286.13
15/11/2017 04:00:00,1284.18,1286.47,1283.71,1285.25
15/11/2017 03:00:00,1282.99,1284.97,1282.72,1284.18
15/11/2017 02:00:00,1281.11,1284.02,1280.91,1282.99
15/11/2017 01:00:00,1281.11,1281.50,1280.68,1281.11
15/11/2017 00:00:00,1281.36,1281.96,1280.68,1281.12
14/11/2017 23:00:00,1281.95,1281.99,1281.11,1281.36
14/11/2017 22:00:00,1281.89,1282.25,1281.24,1281.95
14/11/2017 21:00:00,1282.30,1283.11,1281.89,1281.89
14/11/2017 20:00:00,1281.12,1283.57,1281.01,1282.30
14/11/2017 19:00:00,1281.18,1281.77,1280.51,1281.13
14/11/2017 18:00:00,1280.95,1281.34,1279.50,1281.19
14/11/2017 16:00:00,1280.48,1281.17,1280.07,1281.17
14/11/2017 15:00:00,1281.57,1282.06,1280.36,1280.48
14/11/2017 14:00:00,1282.84,1283.16,1281.26,1281.56
14/11/2017 13:00:00,1281.30,1283.88,1281.27,1282.79
14/11/2017 12:00:00,1278.52,1281.43,1278.42,1281.29
14/11/2017 11:00:00,1278.84,1281.03,1278.43,1278.50
14/11/2017 10:00:00,1273.40,1282.71,1273.40,1278.83
14/11/2017 09:00:00,1271.72,1274.06,1271.26,1273.39
14/11/2017 08:00:00,1274.90,1276.68,1271.68,1271.71
14/11/2017 07:00:00,1273.27,1275.54,1273.22,1274.91
14/11/2017 06:00:00,1272.36,1274.35,1272.36,1273.32
14/11/2017 05:00:00,1273.45,1274.47,1272.26,1272.36
14/11/2017 04:00:00,1272.79,1274.25,1272.55,1273.47
14/11/2017 03:00:00,1276.46,1276.46,1270.12,1272.81
14/11/2017 02:00:00,1276.58,1277.53,1276.33,1276.46
14/11/2017 01:00:00,1277.05,1277.15,1276.56,1276.58
14/11/2017 00:00:00,1276.70,1277.25,1276.45,1277.07
13/11/2017 23:00:00,1276.54,1277.10,1276.44,1276.69
13/11/2017 22:00:00,1276.98,1277.00,1275.74,1276.55
13/11/2017 21:00:00,1277.02,1277.80,1276.66,1276.99
13/11/2017 20:00:00,1277.81,1278.13,1276.86,1277.02
13/11/2017 19:00:00,1278.09,1278.34,1277.40,1277.81
13/11/2017 18:00:00,1279.80,1279.80,1277.80,1278.11
13/11/2017 16:00:00,1277.92,1278.95,1277.86,1278.95
13/11/2017 15:00:00,1279.16,1279.16,1277.67,1277.92
13/11/2017 14:00:00,1279.10,1279.67,1278.76,1279.16
13/11/2017 13:00:00,1279.27,1280.01,1278.70,1279.10
13/11/2017 12:00:00,1278.30,1279.61,1278.14,1279.27
13/11/2017 11:00:00,1279.07,1280.03,1278.10,1278.29
13/11/2017 10:00:00,1277.57,1279.45,1277.26,1279.05
13/11/2017 09:00:00,1277.67,1279.12,1277.35,1277.56
13/11/2017 08:00:00,1278.22,1278.41,1276.42,1277.67
13/11/2017 07:00:00,1279.03,1279.59,1278.21,1278.23
13/11/2017 06:00:00,1279.03,1279.73,1278.28,1279.03
13/11/2017 05:00:00,1277.86,1279.07,1277.66,1279.04
13/11/2017 04:00:00,1277.36,1278.94,1277.13,1277.86
13/11/2017 03:00:00,1276.78,1277.75,1276.29,1277.36
13/11/2017 02:00:00,1276.99,1277.56,1276.55,1276.78
13/11/2017 01:00:00,1277.32,1277.95,1276.91,1276.99
13/11/2017 00:00:00,1275.95,1277.57,1275.92,1277.32
12/11/2017 23:00:00,1276.06,1276.15,1275.68,1275.91
12/11/2017 22:00:00,1276.52,1276.59,1275.77,1276.06
12/11/2017 21:00:00,1276.56,1276.82,1276.18,1276.52
12/11/2017 20:00:00,1275.75,1276.66,1275.56,1276.54
12/11/2017 19:00:00,1275.52,1276.36,1275.10,1275.75
12/11/2017 18:00:00,1275.38,1275.91,1274.61,1275.51
10/11/2017 16:00:00,1276.02,1276.70,1275.72,1276.39
10/11/2017 15:00:00,1275.47,1276.49,1275.25,1276.02
10/11/2017 14:00:00,1275.65,1276.07,1275.06,1275.47
10/11/2017 13:00:00,1276.36,1276.40,1273.66,1275.66
10/11/2017 12:00:00,1276.03,1276.75,1275.49,1276.33
10/11/2017 11:00:00,1283.98,1284.57,1274.36,1276.03
10/11/2017 10:00:00,1284.59,1285.85,1283.83,1283.97
10/11/2017 09:00:00,1284.91,1286.17,1283.79,1284.55
10/11/2017 08:00:00,1285.26,1285.92,1283.84,1284.91
10/11/2017 07:00:00,1284.13,1285.82,1283.89,1285.25
10/11/2017 06:00:00,1284.92,1284.93,1283.54,1284.13
10/11/2017 05:00:00,1285.05,1285.35,1284.09,1284.92
10/11/2017 04:00:00,1283.89,1285.50,1283.47,1285.06
10/11/2017 03:00:00,1284.06,1284.57,1282.84,1283.90
10/11/2017 02:00:00,1286.02,1286.02,1283.57,1284.06
10/11/2017 01:00:00,1285.10,1286.31,1284.94,1285.99
10/11/2017 00:00:00,1284.98,1285.37,1284.43,1285.11
09/11/2017 23:00:00,1286.08,1286.22,1284.58,1284.99
09/11/2017 22:00:00,1285.66,1286.29,1285.41,1286.09
09/11/2017 21:00:00,1285.97,1286.68,1285.46,1285.66
09/11/2017 20:00:00,1287.08,1287.33,1285.69,1285.97
09/11/2017 19:00:00,1286.33,1287.25,1286.02,1287.08
09/11/2017 18:00:00,1285.73,1286.61,1285.25,1286.33
09/11/2017 16:00:00,1286.39,1286.53,1284.94,1286.02
09/11/2017 15:00:00,1288.12,1288.89,1285.91,1286.38
09/11/2017 14:00:00,1286.85,1288.19,1286.23,1288.10
09/11/2017 13:00:00,1287.13,1287.79,1285.98,1286.85
09/11/2017 12:00:00,1285.82,1288.15,1285.10,1287.13
09/11/2017 11:00:00,1282.61,1286.67,1282.60,1285.79
09/11/2017 10:00:00,1284.79,1285.20,1282.08,1282.60
09/11/2017 09:00:00,1285.84,1286.35,1282.61,1284.78
09/11/2017 08:00:00,1287.16,1288.25,1284.23,1285.83
09/11/2017 07:00:00,1287.29,1288.36,1285.78,1287.17
09/11/2017 06:00:00,1284.71,1288.53,1284.63,1287.30
09/11/2017 05:00:00,1284.04,1284.76,1283.73,1284.70
09/11/2017 04:00:00,1283.80,1284.75,1283.59,1284.06
09/11/2017 03:00:00,1284.64,1284.97,1283.18,1283.81
09/11/2017 02:00:00,1283.67,1285.41,1283.09,1284.63
09/11/2017 01:00:00,1283.92,1284.50,1283.39,1283.68
09/11/2017 00:00:00,1283.49,1285.27,1283.47,1283.91
08/11/2017 23:00:00,1281.55,1284.47,1281.44,1283.50
08/11/2017 22:00:00,1281.14,1281.91,1280.98,1281.55
08/11/2017 21:00:00,1281.65,1281.99,1280.99,1281.13
08/11/2017 20:00:00,1281.09,1281.90,1280.20,1281.65
08/11/2017 19:00:00,1282.15,1282.52,1280.86,1281.09
08/11/2017 18:00:00,1281.80,1282.66,1281.80,1282.14
08/11/2017 16:00:00,1281.11,1282.42,1280.95,1282.42
08/11/2017 15:00:00,1282.45,1283.01,1280.66,1281.10
08/11/2017 14:00:00,1283.44,1283.48,1282.11,1282.44
08/11/2017 13:00:00,1284.81,1285.03,1282.86,1283.42
08/11/2017 12:00:00,1285.92,1287.14,1284.52,1284.80
08/11/2017 11:00:00,1283.97,1287.45,1283.87,1285.92
08/11/2017 10:00:00,1285.28,1285.92,1283.22,1283.96
08/11/2017 09:00:00,1280.85,1286.17,1280.67,1285.28
08/11/2017 08:00:00,1281.07,1282.23,1279.83,1280.85
08/11/2017 07:00:00,1279.76,1282.00,1278.87,1281.07
08/11/2017 06:00:00,1281.59,1281.79,1279.71,1279.76
08/11/2017 05:00:00,1279.53,1282.68,1279.49,1281.59
08/11/2017 04:00:00,1279.13,1279.82,1278.60,1279.52
08/11/2017 03:00:00,1277.95,1279.95,1277.85,1279.11
08/11/2017 02:00:00,1277.52,1279.25,1277.24,1277.94
08/11/2017 01:00:00,1278.20,1278.32,1276.21,1277.52
08/11/2017 00:00:00,1278.93,1279.42,1278.10,1278.20
07/11/2017 23:00:00,1277.90,1279.46,1277.58,1278.93
07/11/2017 22:00:00,1277.32,1278.26,1277.13,1277.89
07/11/2017 21:00:00,1277.21,1277.68,1276.97,1277.32
07/11/2017 20:00:00,1277.11,1277.45,1276.52,1277.20
07/11/2017 19:00:00,1277.90,1278.17,1277.03,1277.12
07/11/2017 18:00:00,1276.08,1278.46,1275.98,1277.89
07/11/2017 16:00:00,1276.50,1276.93,1275.40,1276.23
07/11/2017 15:00:00,1276.73,1277.73,1275.90,1276.49
07/11/2017 14:00:00,1275.18,1276.86,1274.71,1276.71
07/11/2017 13:00:00,1275.24,1276.67,1274.44,1275.21
07/11/2017 12:00:00,1275.72,1276.40,1274.82,1275.24
07/11/2017 11:00:00,1276.00,1276.10,1273.56,1275.71
07/11/2017 10:00:00,1276.77,1277.52,1272.07,1276.00
07/11/2017 09:00:00,1278.31,1280.32,1275.24,1276.77
07/11/2017 08:00:00,1277.36,1279.08,1276.64,1278.30
07/11/2017 07:00:00,1276.38,1277.60,1275.94,1277.36
07/11/2017 06:00:00,1277.31,1277.62,1276.29,1276.41
07/11/2017 05:00:00,1276.38,1277.77,1275.89,1277.31
07/11/2017 04:00:00,1276.83,1277.29,1275.65,1276.35
07/11/2017 03:00:00,1279.20,1279.76,1275.51,1276.83
07/11/2017 02:00:00,1279.08,1279.76,1278.41,1279.18
07/11/2017 01:00:00,1279.13,1279.54,1278.60,1279.07
07/11/2017 00:00:00,1279.07,1279.76,1278.83,1279.13
06/11/2017 23:00:00,1279.90,1280.18,1278.29,1279.08
06/11/2017 22:00:00,1280.14,1280.32,1279.59,1279.91
06/11/2017 21:00:00,1279.17,1280.14,1278.96,1280.13
06/11/2017 20:00:00,1280.68,1280.86,1278.79,1279.17
06/11/2017 19:00:00,1280.31,1280.97,1279.96,1280.67
06/11/2017 18:00:00,1281.93,1282.18,1280.17,1280.31
06/11/2017 16:00:00,1281.25,1282.96,1281.16,1282.96
06/11/2017 15:00:00,1280.96,1281.87,1280.82,1281.24
06/11/2017 14:00:00,1281.89,1282.32,1280.80,1280.97
06/11/2017 13:00:00,1281.13,1282.05,1280.33,1281.88
06/11/2017 12:00:00,1279.35,1283.17,1279.35,1281.14
06/11/2017 11:00:00,1273.22,1280.23,1273.03,1279.30
06/11/2017 10:00:00,1272.18,1274.56,1271.40,1273.22
06/11/2017 09:00:00,1272.00,1272.82,1270.90,1272.18
06/11/2017 08:00:00,1271.58,1272.41,1270.86,1272.00
06/11/2017 07:00:00,1272.55,1273.44,1270.73,1271.59
06/11/2017 06:00:00,1272.27,1272.69,1271.42,1272.54
06/11/2017 05:00:00,1270.80,1272.50,1270.79,1272.27
06/11/2017 04:00:00,1271.23,1272.27,1270.15,1270.80
06/11/2017 03:00:00,1269.31,1271.50,1269.29,1271.17
06/11/2017 02:00:00,1269.10,1270.22,1267.84,1269.32
06/11/2017 01:00:00,1270.40,1270.68,1268.09,1269.10
06/11/2017 00:00:00,1269.98,1270.43,1269.37,1270.40
05/11/2017 23:00:00,1269.78,1270.96,1269.39,1269.98
05/11/2017 22:00:00,1269.84,1270.31,1269.11,1269.79
05/11/2017 21:00:00,1268.76,1270.76,1268.66,1269.84
05/11/2017 20:00:00,1268.60,1268.87,1266.33,1268.74
05/11/2017 19:00:00,1270.79,1270.89,1268.22,1268.60
05/11/2017 18:00:00,1270.58,1271.13,1269.22,1270.79
03/11/2017 16:00:00,1270.31,1270.91,1270.07,1270.55
03/11/2017 15:00:00,1269.15,1270.58,1269.15,1270.29
03/11/2017 14:00:00,1268.47,1269.29,1268.14,1269.16
03/11/2017 13:00:00,1268.79,1269.57,1267.96,1268.47
03/11/2017 12:00:00,1268.91,1269.01,1267.57,1268.78
03/11/2017 11:00:00,1266.75,1269.25,1265.70,1268.90
03/11/2017 10:00:00,1277.40,1277.71,1265.97,1266.73
03/11/2017 09:00:00,1276.88,1278.86,1276.08,1277.40
03/11/2017 08:00:00,1274.65,1282.40,1274.07,1276.87
03/11/2017 07:00:00,1275.62,1275.88,1273.69,1274.65
03/11/2017 06:00:00,1275.50,1276.07,1274.64,1275.61
03/11/2017 05:00:00,1276.05,1276.05,1275.01,1275.49
03/11/2017 04:00:00,1275.25,1276.27,1275.21,1276.05
03/11/2017 03:00:00,1275.79,1275.90,1274.81,1275.24
03/11/2017 02:00:00,1277.30,1277.61,1275.74,1275.80
